"","GEOID","NAME","variable","estimate","moe"
"1672","31035","Clay County, Nebraska","B15003_022",559,81
"1673","31037","Colfax County, Nebraska","B15003_022",604,138
"1674","31039","Cuming County, Nebraska","B15003_022",958,118
"1675","31041","Custer County, Nebraska","B15003_022",1100,145
"1676","31043","Dakota County, Nebraska","B15003_022",1048,218
"1677","31045","Dawes County, Nebraska","B15003_022",1152,202
"1678","31047","Dawson County, Nebraska","B15003_022",1687,189
"1679","31049","Deuel County, Nebraska","B15003_022",166,49
"1680","31051","Dixon County, Nebraska","B15003_022",503,68
"1681","31053","Dodge County, Nebraska","B15003_022",3076,262
"1682","31055","Douglas County, Nebraska","B15003_022",88266,1716
"1683","31057","Dundy County, Nebraska","B15003_022",209,55
"1684","31059","Fillmore County, Nebraska","B15003_022",571,100
"1685","31061","Franklin County, Nebraska","B15003_022",338,56
"1686","31063","Frontier County, Nebraska","B15003_022",223,42
"1687","31065","Furnas County, Nebraska","B15003_022",506,80
"1688","31067","Gage County, Nebraska","B15003_022",2244,220
"1689","31069","Garden County, Nebraska","B15003_022",263,54
"1690","31071","Garfield County, Nebraska","B15003_022",197,49
"1691","31073","Gosper County, Nebraska","B15003_022",279,60
"1692","31075","Grant County, Nebraska","B15003_022",89,18
"1693","31077","Greeley County, Nebraska","B15003_022",205,41
"1694","31079","Hall County, Nebraska","B15003_022",5391,465
"1695","31081","Hamilton County, Nebraska","B15003_022",1120,144
"1696","31083","Harlan County, Nebraska","B15003_022",377,60
"1697","31085","Hayes County, Nebraska","B15003_022",101,38
"1698","31087","Hitchcock County, Nebraska","B15003_022",216,51
"1699","31089","Holt County, Nebraska","B15003_022",1061,141
"1700","31091","Hooker County, Nebraska","B15003_022",88,30
"1701","31093","Howard County, Nebraska","B15003_022",682,122
"1702","31095","Jefferson County, Nebraska","B15003_022",571,95
"1703","31097","Johnson County, Nebraska","B15003_022",451,72
"1704","31099","Kearney County, Nebraska","B15003_022",760,168
"1705","31101","Keith County, Nebraska","B15003_022",950,166
"1706","31103","Keya Paha County, Nebraska","B15003_022",71,20
"1707","31105","Kimball County, Nebraska","B15003_022",316,70
"1708","31107","Knox County, Nebraska","B15003_022",886,96
"1709","31109","Lancaster County, Nebraska","B15003_022",45943,1136
"1710","31111","Lincoln County, Nebraska","B15003_022",3630,328
"1711","31113","Logan County, Nebraska","B15003_022",119,35
"1712","31115","Loup County, Nebraska","B15003_022",68,20
"1713","31117","McPherson County, Nebraska","B15003_022",63,22
"1714","31119","Madison County, Nebraska","B15003_022",3250,314
"1715","31121","Merrick County, Nebraska","B15003_022",775,145
"1716","31123","Morrill County, Nebraska","B15003_022",476,75
"1717","31125","Nance County, Nebraska","B15003_022",256,62
"1718","31127","Nemaha County, Nebraska","B15003_022",897,145
"1719","31129","Nuckolls County, Nebraska","B15003_022",383,59
"1720","31131","Otoe County, Nebraska","B15003_022",1691,180
"1721","31133","Pawnee County, Nebraska","B15003_022",235,64
"1722","31135","Perkins County, Nebraska","B15003_022",340,67
"1723","31137","Phelps County, Nebraska","B15003_022",1185,130
"1724","31139","Pierce County, Nebraska","B15003_022",800,91
"1725","31141","Platte County, Nebraska","B15003_022",3184,315
"1726","31143","Polk County, Nebraska","B15003_022",566,112
"1727","31145","Red Willow County, Nebraska","B15003_022",928,155
"1728","31147","Richardson County, Nebraska","B15003_022",866,140
"1729","31149","Rock County, Nebraska","B15003_022",146,34
"1730","31151","Saline County, Nebraska","B15003_022",802,135
"1731","31153","Sarpy County, Nebraska","B15003_022",28689,968
"1732","31155","Saunders County, Nebraska","B15003_022",2583,215
"1733","31157","Scotts Bluff County, Nebraska","B15003_022",3663,380
"1734","31159","Seward County, Nebraska","B15003_022",2031,189
"1735","31161","Sheridan County, Nebraska","B15003_022",694,85
"1736","31163","Sherman County, Nebraska","B15003_022",280,58
"1737","31165","Sioux County, Nebraska","B15003_022",204,48
"1738","31167","Stanton County, Nebraska","B15003_022",552,105
"1739","31169","Thayer County, Nebraska","B15003_022",565,94
"1740","31171","Thomas County, Nebraska","B15003_022",112,31
"1741","31173","Thurston County, Nebraska","B15003_022",413,47
"1742","31175","Valley County, Nebraska","B15003_022",473,71
"1743","31177","Washington County, Nebraska","B15003_022",3100,327
"1744","31179","Wayne County, Nebraska","B15003_022",1249,224
"1745","31181","Webster County, Nebraska","B15003_022",355,65
"1746","31183","Wheeler County, Nebraska","B15003_022",87,21
"1747","31185","York County, Nebraska","B15003_022",1843,218
"1748","32001","Churchill County, Nevada","B15003_022",2048,284
"1749","32003","Clark County, Nevada","B15003_022",222051,3454
"1750","32005","Douglas County, Nevada","B15003_022",6139,450
"1751","32007","Elko County, Nevada","B15003_022",3848,498
"1752","32009","Esmeralda County, Nevada","B15003_022",110,40
"1753","32011","Eureka County, Nevada","B15003_022",135,76
"1754","32013","Humboldt County, Nevada","B15003_022",1009,199
"1755","32015","Lander County, Nevada","B15003_022",275,134
"1756","32017","Lincoln County, Nevada","B15003_022",510,170
"1757","32019","Lyon County, Nevada","B15003_022",3580,450
"1758","32021","Mineral County, Nevada","B15003_022",303,117
"1759","32023","Nye County, Nevada","B15003_022",2766,445
"1760","32027","Pershing County, Nevada","B15003_022",381,140
"1761","32029","Storey County, Nevada","B15003_022",531,146
"1762","32031","Washoe County, Nevada","B15003_022",57226,1453
"1763","32033","White Pine County, Nevada","B15003_022",693,161
"1764","32510","Carson City, Nevada","B15003_022",5006,452
"1765","33001","Belknap County, New Hampshire","B15003_022",8666,597
"1766","33003","Carroll County, New Hampshire","B15003_022",7979,644
"1767","33005","Cheshire County, New Hampshire","B15003_022",10363,538
"1768","33007","Coos County, New Hampshire","B15003_022",3033,237
"1769","33009","Grafton County, New Hampshire","B15003_022",12183,651
"1770","33011","Hillsborough County, New Hampshire","B15003_022",66236,2053
"1771","33013","Merrimack County, New Hampshire","B15003_022",22026,820
"1772","33015","Rockingham County, New Hampshire","B15003_022",55341,1620
"1773","33017","Strafford County, New Hampshire","B15003_022",18165,862
"1774","33019","Sullivan County, New Hampshire","B15003_022",5232,462
"1775","34001","Atlantic County, New Jersey","B15003_022",33494,1184
"1776","34003","Bergen County, New Jersey","B15003_022",196349,3104
"1777","34005","Burlington County, New Jersey","B15003_022",74439,1733
"1778","34007","Camden County, New Jersey","B15003_022",68485,1572
"1779","34009","Cape May County, New Jersey","B15003_022",14444,728
"1780","34011","Cumberland County, New Jersey","B15003_022",10464,752
"1781","34013","Essex County, New Jersey","B15003_022",109961,2238
"1782","34015","Gloucester County, New Jersey","B15003_022",40959,1197
"1783","34017","Hudson County, New Jersey","B15003_022",118853,2344
"1784","34019","Hunterdon County, New Jersey","B15003_022",26800,929
"1785","34021","Mercer County, New Jersey","B15003_022",53953,1547
"1786","34023","Middlesex County, New Jersey","B15003_022",142318,2224
"1787","34025","Monmouth County, New Jersey","B15003_022",115874,1844
"1788","34027","Morris County, New Jersey","B15003_022",106554,1650
"1789","34029","Ocean County, New Jersey","B15003_022",76806,2011
"1790","34031","Passaic County, New Jersey","B15003_022",60664,1574
"1791","34033","Salem County, New Jersey","B15003_022",6440,466
"1792","34035","Somerset County, New Jersey","B15003_022",66537,1626
"1793","34037","Sussex County, New Jersey","B15003_022",23533,766
"1794","34039","Union County, New Jersey","B15003_022",77535,1771
"1795","34041","Warren County, New Jersey","B15003_022",15509,698
"1796","35001","Bernalillo County, New Mexico","B15003_022",84115,1987
"1797","35003","Catron County, New Mexico","B15003_022",507,143
"1798","35005","Chaves County, New Mexico","B15003_022",5149,487
"1799","35006","Cibola County, New Mexico","B15003_022",1548,218
"1800","35007","Colfax County, New Mexico","B15003_022",1194,172
"1801","35009","Curry County, New Mexico","B15003_022",3952,383
"1802","35011","De Baca County, New Mexico","B15003_022",78,52
"1803","35013","Doña Ana County, New Mexico","B15003_022",20740,986
"1804","35015","Eddy County, New Mexico","B15003_022",3602,520
"1805","35017","Grant County, New Mexico","B15003_022",3044,361
"1806","35019","Guadalupe County, New Mexico","B15003_022",262,111
"1807","35021","Harding County, New Mexico","B15003_022",88,28
"1808","35023","Hidalgo County, New Mexico","B15003_022",294,58
"1809","35025","Lea County, New Mexico","B15003_022",3292,364
"1810","35027","Lincoln County, New Mexico","B15003_022",2907,416
"1811","35028","Los Alamos County, New Mexico","B15003_022",3196,354
"1812","35029","Luna County, New Mexico","B15003_022",1342,229
"1813","35031","McKinley County, New Mexico","B15003_022",2572,321
"1814","35033","Mora County, New Mexico","B15003_022",210,111
"1815","35035","Otero County, New Mexico","B15003_022",4319,469
"1816","35037","Quay County, New Mexico","B15003_022",485,127
"1817","35039","Rio Arriba County, New Mexico","B15003_022",3186,498
"1818","35041","Roosevelt County, New Mexico","B15003_022",1488,219
"1819","35043","Sandoval County, New Mexico","B15003_022",16453,807
"1820","35045","San Juan County, New Mexico","B15003_022",6752,509
"1821","35047","San Miguel County, New Mexico","B15003_022",1979,349
"1822","35049","Santa Fe County, New Mexico","B15003_022",22812,839
"1823","35051","Sierra County, New Mexico","B15003_022",1121,215
"1824","35053","Socorro County, New Mexico","B15003_022",1309,279
"1825","35055","Taos County, New Mexico","B15003_022",3897,557
"1826","35057","Torrance County, New Mexico","B15003_022",1299,222
"1827","35059","Union County, New Mexico","B15003_022",296,84
"1828","35061","Valencia County, New Mexico","B15003_022",5302,468
"1829","36001","Albany County, New York","B15003_022",43162,1292
"1830","36003","Allegany County, New York","B15003_022",3012,190
"1831","36005","Bronx County, New York","B15003_022",115670,2363
"1832","36007","Broome County, New York","B15003_022",20371,769
"1833","36009","Cattaraugus County, New York","B15003_022",5702,334
"1834","36011","Cayuga County, New York","B15003_022",7518,443
"1835","36013","Chautauqua County, New York","B15003_022",10576,570
"1836","36015","Chemung County, New York","B15003_022",8149,582
"1837","36017","Chenango County, New York","B15003_022",3571,257
"1838","36019","Clinton County, New York","B15003_022",6200,391
"1839","36021","Columbia County, New York","B15003_022",7112,498
"1840","36023","Cortland County, New York","B15003_022",4460,420
"1841","36025","Delaware County, New York","B15003_022",3997,332
"1842","36027","Dutchess County, New York","B15003_022",38896,1096
"1843","36029","Erie County, New York","B15003_022",117778,2322
"1844","36031","Essex County, New York","B15003_022",4186,389
"1845","36033","Franklin County, New York","B15003_022",3240,274
"1846","36035","Fulton County, New York","B15003_022",3778,318
"1847","36037","Genesee County, New York","B15003_022",5226,359
"1848","36039","Greene County, New York","B15003_022",4380,430
"1849","36041","Hamilton County, New York","B15003_022",313,70
"1850","36043","Herkimer County, New York","B15003_022",5258,389
"1851","36045","Jefferson County, New York","B15003_022",9044,455
"1852","36047","Kings County, New York","B15003_022",380135,4178
"1853","36049","Lewis County, New York","B15003_022",1664,197
"1854","36051","Livingston County, New York","B15003_022",5614,456
"1855","36053","Madison County, New York","B15003_022",7427,555
"1856","36055","Monroe County, New York","B15003_022",105288,2032
"1857","36057","Montgomery County, New York","B15003_022",3460,312
"1858","36059","Nassau County, New York","B15003_022",229392,3049
"1859","36061","New York County, New York","B15003_022",397987,5022
"1860","36063","Niagara County, New York","B15003_022",20569,981
"1861","36065","Oneida County, New York","B15003_022",22777,842
"1862","36067","Onondaga County, New York","B15003_022",62078,1488
"1863","36069","Ontario County, New York","B15003_022",14319,721
"1864","36071","Orange County, New York","B15003_022",41214,1399
"1865","36073","Orleans County, New York","B15003_022",2874,286
"1866","36075","Oswego County, New York","B15003_022",8412,527
"1867","36077","Otsego County, New York","B15003_022",6124,373
"1868","36079","Putnam County, New York","B15003_022",15619,686
"1869","36081","Queens County, New York","B15003_022",325374,3850
"1870","36083","Rensselaer County, New York","B15003_022",18877,888
"1871","36085","Richmond County, New York","B15003_022",62620,1626
"1872","36087","Rockland County, New York","B15003_022",44992,1263
"1873","36089","St. Lawrence County, New York","B15003_022",8335,518
"1874","36091","Saratoga County, New York","B15003_022",37413,1178
"1875","36093","Schenectady County, New York","B15003_022",18515,991
"1876","36095","Schoharie County, New York","B15003_022",2825,258
"1877","36097","Schuyler County, New York","B15003_022",1568,201
"1878","36099","Seneca County, New York","B15003_022",2962,282
"1879","36101","Steuben County, New York","B15003_022",7885,498
"1880","36103","Suffolk County, New York","B15003_022",196946,3076
"1881","36105","Sullivan County, New York","B15003_022",7141,511
"1882","36107","Tioga County, New York","B15003_022",5443,419
"1883","36109","Tompkins County, New York","B15003_022",13726,770
"1884","36111","Ulster County, New York","B15003_022",22291,891
"1885","36113","Warren County, New York","B15003_022",7426,493
"1886","36115","Washington County, New York","B15003_022",5207,425
"1887","36117","Wayne County, New York","B15003_022",8181,547
"1888","36119","Westchester County, New York","B15003_022",159656,2372
"1889","36121","Wyoming County, New York","B15003_022",2832,249
"1890","36123","Yates County, New York","B15003_022",2220,242
"1891","37001","Alamance County, North Carolina","B15003_022",16342,660
"1892","37003","Alexander County, North Carolina","B15003_022",2453,337
"1893","37005","Alleghany County, North Carolina","B15003_022",949,160
"1894","37007","Anson County, North Carolina","B15003_022",1179,223
"1895","37009","Ashe County, North Carolina","B15003_022",2669,390
"1896","37011","Avery County, North Carolina","B15003_022",1626,290
"1897","37013","Beaufort County, North Carolina","B15003_022",4287,406
"1898","37015","Bertie County, North Carolina","B15003_022",1155,194
"1899","37017","Bladen County, North Carolina","B15003_022",2456,360
"1900","37019","Brunswick County, North Carolina","B15003_022",17232,837
"1901","37021","Buncombe County, North Carolina","B15003_022",43720,1449
"1902","37023","Burke County, North Carolina","B15003_022",6873,589
"1903","37025","Cabarrus County, North Carolina","B15003_022",26125,1152
"1904","37027","Caldwell County, North Carolina","B15003_022",5765,598
"1905","37029","Camden County, North Carolina","B15003_022",800,177
"1906","37031","Carteret County, North Carolina","B15003_022",8112,434
"1907","37033","Caswell County, North Carolina","B15003_022",1599,234
"1908","37035","Catawba County, North Carolina","B15003_022",15892,673
"1909","37037","Chatham County, North Carolina","B15003_022",10683,585
"1910","37039","Cherokee County, North Carolina","B15003_022",2438,279
"1911","37041","Chowan County, North Carolina","B15003_022",1257,227
"1912","37043","Clay County, North Carolina","B15003_022",1168,275
"1913","37045","Cleveland County, North Carolina","B15003_022",6464,544
"1914","37047","Columbus County, North Carolina","B15003_022",3336,378
"1915","37049","Craven County, North Carolina","B15003_022",10303,653
"1916","37051","Cumberland County, North Carolina","B15003_022",32717,981
"1917","37053","Currituck County, North Carolina","B15003_022",3022,387
"1918","37055","Dare County, North Carolina","B15003_022",5284,429
"1919","37057","Davidson County, North Carolina","B15003_022",14808,694
"1920","37059","Davie County, North Carolina","B15003_022",4282,473
"1921","37061","Duplin County, North Carolina","B15003_022",2972,378
"1922","37063","Durham County, North Carolina","B15003_022",51502,1600
"1923","37065","Edgecombe County, North Carolina","B15003_022",2692,330
"1924","37067","Forsyth County, North Carolina","B15003_022",52053,1527
"1925","37069","Franklin County, North Carolina","B15003_022",6507,626
"1926","37071","Gaston County, North Carolina","B15003_022",21333,831
"1927","37073","Gates County, North Carolina","B15003_022",794,187
"1928","37075","Graham County, North Carolina","B15003_022",536,133
"1929","37077","Granville County, North Carolina","B15003_022",5934,539
"1930","37079","Greene County, North Carolina","B15003_022",1083,192
"1931","37081","Guilford County, North Carolina","B15003_022",77709,1921
"1932","37083","Halifax County, North Carolina","B15003_022",3607,422
"1933","37085","Harnett County, North Carolina","B15003_022",11267,639
"1934","37087","Haywood County, North Carolina","B15003_022",6564,534
"1935","37089","Henderson County, North Carolina","B15003_022",16894,762
"1936","37091","Hertford County, North Carolina","B15003_022",1671,256
"1937","37093","Hoke County, North Carolina","B15003_022",4381,430
"1938","37095","Hyde County, North Carolina","B15003_022",193,100
"1939","37097","Iredell County, North Carolina","B15003_022",21711,819
"1940","37099","Jackson County, North Carolina","B15003_022",4455,533
"1941","37101","Johnston County, North Carolina","B15003_022",19175,1167
"1942","37103","Jones County, North Carolina","B15003_022",683,133
"1943","37105","Lee County, North Carolina","B15003_022",5622,455
"1944","37107","Lenoir County, North Carolina","B15003_022",3516,415
"1945","37109","Lincoln County, North Carolina","B15003_022",8087,598
"1946","37111","McDowell County, North Carolina","B15003_022",3646,442
"1947","37113","Macon County, North Carolina","B15003_022",3731,420
"1948","37115","Madison County, North Carolina","B15003_022",2304,271
"1949","37117","Martin County, North Carolina","B15003_022",1775,325
"1950","37119","Mecklenburg County, North Carolina","B15003_022",200706,2864
"1951","37121","Mitchell County, North Carolina","B15003_022",1344,231
"1952","37123","Montgomery County, North Carolina","B15003_022",1927,241
"1953","37125","Moore County, North Carolina","B15003_022",14770,798
"1954","37127","Nash County, North Carolina","B15003_022",8695,582
"1955","37129","New Hanover County, North Carolina","B15003_022",38863,1404
"1956","37131","Northampton County, North Carolina","B15003_022",1179,232
"1957","37133","Onslow County, North Carolina","B15003_022",14336,965
"1958","37135","Orange County, North Carolina","B15003_022",22592,840
"1959","37137","Pamlico County, North Carolina","B15003_022",1209,168
"1960","37139","Pasquotank County, North Carolina","B15003_022",3422,439
"1961","37141","Pender County, North Carolina","B15003_022",6505,501
"1962","37143","Perquimans County, North Carolina","B15003_022",1390,238
"1963","37145","Person County, North Carolina","B15003_022",3028,416
"1964","37147","Pitt County, North Carolina","B15003_022",20457,1176
"1965","37149","Polk County, North Carolina","B15003_022",3144,301
"1966","37151","Randolph County, North Carolina","B15003_022",10713,597
"1967","37153","Richmond County, North Carolina","B15003_022",2932,378
"1968","37155","Robeson County, North Carolina","B15003_022",7672,436
"1969","37157","Rockingham County, North Carolina","B15003_022",6665,525
"1970","37159","Rowan County, North Carolina","B15003_022",12616,783
"1971","37161","Rutherford County, North Carolina","B15003_022",5429,474
"1972","37163","Sampson County, North Carolina","B15003_022",3796,331
"1973","37165","Scotland County, North Carolina","B15003_022",2424,251
"1974","37167","Stanly County, North Carolina","B15003_022",5068,458
"1975","37169","Stokes County, North Carolina","B15003_022",3585,439
"1976","37171","Surry County, North Carolina","B15003_022",5517,378
"1977","37173","Swain County, North Carolina","B15003_022",1031,177
"1978","37175","Transylvania County, North Carolina","B15003_022",4378,494
"1979","37177","Tyrrell County, North Carolina","B15003_022",152,68
"1980","37179","Union County, North Carolina","B15003_022",33350,1011
"1981","37181","Vance County, North Carolina","B15003_022",2575,378
"1982","37183","Wake County, North Carolina","B15003_022",217337,2921
"1983","37185","Warren County, North Carolina","B15003_022",1463,199
"1984","37187","Washington County, North Carolina","B15003_022",538,142
"1985","37189","Watauga County, North Carolina","B15003_022",7338,542
"1986","37191","Wayne County, North Carolina","B15003_022",11536,849
"1987","37193","Wilkes County, North Carolina","B15003_022",5288,548
"1988","37195","Wilson County, North Carolina","B15003_022",7465,628
"1989","37197","Yadkin County, North Carolina","B15003_022",2163,360
"1990","37199","Yancey County, North Carolina","B15003_022",1613,234
"1991","38001","Adams County, North Dakota","B15003_022",310,66
"1992","38003","Barnes County, North Dakota","B15003_022",1442,190
"1993","38005","Benson County, North Dakota","B15003_022",449,57
"1994","38007","Billings County, North Dakota","B15003_022",108,29
"1995","38009","Bottineau County, North Dakota","B15003_022",831,122
"1996","38011","Bowman County, North Dakota","B15003_022",414,88
"1997","38013","Burke County, North Dakota","B15003_022",216,43
"1998","38015","Burleigh County, North Dakota","B15003_022",15842,853
"1999","38017","Cass County, North Dakota","B15003_022",29143,1104
"2000","38019","Cavalier County, North Dakota","B15003_022",443,84
"2001","38021","Dickey County, North Dakota","B15003_022",693,104
"2002","38023","Divide County, North Dakota","B15003_022",335,96
"2003","38025","Dunn County, North Dakota","B15003_022",527,100
"2004","38027","Eddy County, North Dakota","B15003_022",277,58
"2005","38029","Emmons County, North Dakota","B15003_022",352,58
"2006","38031","Foster County, North Dakota","B15003_022",434,77
"2007","38033","Golden Valley County, North Dakota","B15003_022",229,49
"2008","38035","Grand Forks County, North Dakota","B15003_022",9054,540
"2009","38037","Grant County, North Dakota","B15003_022",252,41
"2010","38039","Griggs County, North Dakota","B15003_022",323,64
"2011","38041","Hettinger County, North Dakota","B15003_022",231,33
"2012","38043","Kidder County, North Dakota","B15003_022",277,52
"2013","38045","LaMoure County, North Dakota","B15003_022",532,62
"2014","38047","Logan County, North Dakota","B15003_022",172,41
"2015","38049","McHenry County, North Dakota","B15003_022",657,102
"2016","38051","McIntosh County, North Dakota","B15003_022",261,43
"2017","38053","McKenzie County, North Dakota","B15003_022",1338,185
"2018","38055","McLean County, North Dakota","B15003_022",1017,96
"2019","38057","Mercer County, North Dakota","B15003_022",999,119
"2020","38059","Morton County, North Dakota","B15003_022",4169,472
"2021","38061","Mountrail County, North Dakota","B15003_022",1048,156
"2022","38063","Nelson County, North Dakota","B15003_022",372,52
"2023","38065","Oliver County, North Dakota","B15003_022",215,54
"2024","38067","Pembina County, North Dakota","B15003_022",833,106
"2025","38069","Pierce County, North Dakota","B15003_022",366,95
"2026","38071","Ramsey County, North Dakota","B15003_022",1450,213
"2027","38073","Ransom County, North Dakota","B15003_022",590,114
"2028","38075","Renville County, North Dakota","B15003_022",241,61
"2029","38077","Richland County, North Dakota","B15003_022",1763,162
"2030","38079","Rolette County, North Dakota","B15003_022",1383,199
"2031","38081","Sargent County, North Dakota","B15003_022",451,57
"2032","38083","Sheridan County, North Dakota","B15003_022",123,24
"2033","38085","Sioux County, North Dakota","B15003_022",289,40
"2034","38087","Slope County, North Dakota","B15003_022",113,32
"2035","38089","Stark County, North Dakota","B15003_022",3454,353
"2036","38091","Steele County, North Dakota","B15003_022",321,73
"2037","38093","Stutsman County, North Dakota","B15003_022",2713,318
"2038","38095","Towner County, North Dakota","B15003_022",230,52
"2039","38097","Traill County, North Dakota","B15003_022",1013,120
"2040","38099","Walsh County, North Dakota","B15003_022",963,125
"2041","38101","Ward County, North Dakota","B15003_022",8861,618
"2042","38103","Wells County, North Dakota","B15003_022",572,92
"2043","38105","Williams County, North Dakota","B15003_022",3806,506
"2044","39001","Adams County, Ohio","B15003_022",1507,310
"2045","39003","Allen County, Ohio","B15003_022",7294,482
"2046","39005","Ashland County, Ohio","B15003_022",4481,403
"2047","39007","Ashtabula County, Ohio","B15003_022",6082,342
"2048","39009","Athens County, Ohio","B15003_022",4953,427
"2049","39011","Auglaize County, Ohio","B15003_022",3678,282
"2050","39013","Belmont County, Ohio","B15003_022",5104,368
"2051","39015","Brown County, Ohio","B15003_022",2753,386
"2052","39017","Butler County, Ohio","B15003_022",45304,1564
"2053","39019","Carroll County, Ohio","B15003_022",1423,229
"2054","39021","Champaign County, Ohio","B15003_022",2758,297
"2055","39023","Clark County, Ohio","B15003_022",10389,595
"2056","39025","Clermont County, Ohio","B15003_022",25552,943
"2057","39027","Clinton County, Ohio","B15003_022",3290,326
"2058","39029","Columbiana County, Ohio","B15003_022",6907,478
"2059","39031","Coshocton County, Ohio","B15003_022",2310,261
"2060","39033","Crawford County, Ohio","B15003_022",2793,258
"2061","39035","Cuyahoga County, Ohio","B15003_022",160928,2419
"2062","39037","Darke County, Ohio","B15003_022",3097,316
"2063","39039","Defiance County, Ohio","B15003_022",2859,321
"2064","39041","Delaware County, Ohio","B15003_022",43247,1214
"2065","39043","Erie County, Ohio","B15003_022",7607,537
"2066","39045","Fairfield County, Ohio","B15003_022",18159,767
"2067","39047","Fayette County, Ohio","B15003_022",2296,251
"2068","39049","Franklin County, Ohio","B15003_022",203292,2965
"2069","39051","Fulton County, Ohio","B15003_022",3208,321
"2070","39053","Gallia County, Ohio","B15003_022",2008,337
"2071","39055","Geauga County, Ohio","B15003_022",15660,725
"2072","39057","Greene County, Ohio","B15003_022",22359,945
"2073","39059","Guernsey County, Ohio","B15003_022",2355,283
"2074","39061","Hamilton County, Ohio","B15003_022",119701,2131
"2075","39063","Hancock County, Ohio","B15003_022",8756,697
"2076","39065","Hardin County, Ohio","B15003_022",1663,208
"2077","39067","Harrison County, Ohio","B15003_022",804,142
"2078","39069","Henry County, Ohio","B15003_022",1997,253
"2079","39071","Highland County, Ohio","B15003_022",1937,271
"2080","39073","Hocking County, Ohio","B15003_022",1830,263
"2081","39075","Holmes County, Ohio","B15003_022",1525,242
"2082","39077","Huron County, Ohio","B15003_022",3552,287
"2083","39079","Jackson County, Ohio","B15003_022",2380,353
"2084","39081","Jefferson County, Ohio","B15003_022",4557,436
"2085","39083","Knox County, Ohio","B15003_022",6087,519
"2086","39085","Lake County, Ohio","B15003_022",28556,1125
"2087","39087","Lawrence County, Ohio","B15003_022",3860,398
"2088","39089","Licking County, Ohio","B15003_022",18347,947
"2089","39091","Logan County, Ohio","B15003_022",3295,417
"2090","39093","Lorain County, Ohio","B15003_022",31130,1086
"2091","39095","Lucas County, Ohio","B15003_022",45679,1363
"2092","39097","Madison County, Ohio","B15003_022",3749,395
"2093","39099","Mahoning County, Ohio","B15003_022",25192,921
"2094","39101","Marion County, Ohio","B15003_022",3871,441
"2095","39103","Medina County, Ohio","B15003_022",26703,992
"2096","39105","Meigs County, Ohio","B15003_022",1343,204
"2097","39107","Mercer County, Ohio","B15003_022",2700,268
"2098","39109","Miami County, Ohio","B15003_022",9450,654
"2099","39111","Monroe County, Ohio","B15003_022",708,150
"2100","39113","Montgomery County, Ohio","B15003_022",58083,1637
"2101","39115","Morgan County, Ohio","B15003_022",924,175
"2102","39117","Morrow County, Ohio","B15003_022",2221,344
"2103","39119","Muskingum County, Ohio","B15003_022",5808,502
"2104","39121","Noble County, Ohio","B15003_022",622,180
"2105","39123","Ottawa County, Ohio","B15003_022",4255,380
"2106","39125","Paulding County, Ohio","B15003_022",1235,184
"2107","39127","Perry County, Ohio","B15003_022",1923,321
"2108","39129","Pickaway County, Ohio","B15003_022",4430,428
"2109","39131","Pike County, Ohio","B15003_022",1380,230
"2110","39133","Portage County, Ohio","B15003_022",17476,808
"2111","39135","Preble County, Ohio","B15003_022",2779,296
"2112","39137","Putnam County, Ohio","B15003_022",2682,247
"2113","39139","Richland County, Ohio","B15003_022",9997,747
"2114","39141","Ross County, Ohio","B15003_022",5609,498
"2115","39143","Sandusky County, Ohio","B15003_022",4178,367
"2116","39145","Scioto County, Ohio","B15003_022",4507,428
"2117","39147","Seneca County, Ohio","B15003_022",3588,335
"2118","39149","Shelby County, Ohio","B15003_022",3319,281
"2119","39151","Stark County, Ohio","B15003_022",37494,1216
"2120","39153","Summit County, Ohio","B15003_022",76503,1502
"2121","39155","Trumbull County, Ohio","B15003_022",18352,860
"2122","39157","Tuscarawas County, Ohio","B15003_022",6390,568
"2123","39159","Union County, Ohio","B15003_022",7591,508
"2124","39161","Van Wert County, Ohio","B15003_022",1999,258
"2125","39163","Vinton County, Ohio","B15003_022",656,147
"2126","39165","Warren County, Ohio","B15003_022",39973,1294
"2127","39167","Washington County, Ohio","B15003_022",5305,384
"2128","39169","Wayne County, Ohio","B15003_022",9987,635
"2129","39171","Williams County, Ohio","B15003_022",2404,246
"2130","39173","Wood County, Ohio","B15003_022",14867,701
"2131","39175","Wyandot County, Ohio","B15003_022",1642,214
"2132","40001","Adair County, Oklahoma","B15003_022",1450,165
"2133","40003","Alfalfa County, Oklahoma","B15003_022",651,92
"2134","40005","Atoka County, Oklahoma","B15003_022",964,112
"2135","40007","Beaver County, Oklahoma","B15003_022",562,95
"2136","40009","Beckham County, Oklahoma","B15003_022",1732,296
"2137","40011","Blaine County, Oklahoma","B15003_022",813,121
"2138","40013","Bryan County, Oklahoma","B15003_022",4341,279
"2139","40015","Caddo County, Oklahoma","B15003_022",2425,218
"2140","40017","Canadian County, Oklahoma","B15003_022",16945,753
"2141","40019","Carter County, Oklahoma","B15003_022",4269,342
"2142","40021","Cherokee County, Oklahoma","B15003_022",4760,362
"2143","40023","Choctaw County, Oklahoma","B15003_022",935,131
"2144","40025","Cimarron County, Oklahoma","B15003_022",277,49
"2145","40027","Cleveland County, Oklahoma","B15003_022",34763,1301
"2146","40029","Coal County, Oklahoma","B15003_022",382,64
"2147","40031","Comanche County, Oklahoma","B15003_022",10578,670
