"","GEOID","NAME","variable","estimate","moe"
"1582","29199","Scotland County, Missouri","B19013_001",42939,4351
"1583","29201","Scott County, Missouri","B19013_001",41628,1816
"1584","29203","Shannon County, Missouri","B19013_001",31202,2664
"1585","29205","Shelby County, Missouri","B19013_001",42593,3741
"1586","29207","Stoddard County, Missouri","B19013_001",40076,2013
"1587","29209","Stone County, Missouri","B19013_001",43292,1667
"1588","29211","Sullivan County, Missouri","B19013_001",42034,5319
"1589","29213","Taney County, Missouri","B19013_001",39661,1576
"1590","29215","Texas County, Missouri","B19013_001",35571,3091
"1591","29217","Vernon County, Missouri","B19013_001",41479,2061
"1592","29219","Warren County, Missouri","B19013_001",56193,3733
"1593","29221","Washington County, Missouri","B19013_001",37810,2171
"1594","29223","Wayne County, Missouri","B19013_001",35135,3160
"1595","29225","Webster County, Missouri","B19013_001",45185,2225
"1596","29227","Worth County, Missouri","B19013_001",48214,3659
"1597","29229","Wright County, Missouri","B19013_001",31290,2644
"1598","29510","St. Louis city, Missouri","B19013_001",38664,799
"1599","30001","Beaverhead County, Montana","B19013_001",43880,5838
"1600","30003","Big Horn County, Montana","B19013_001",47276,4170
"1601","30005","Blaine County, Montana","B19013_001",35506,2516
"1602","30007","Broadwater County, Montana","B19013_001",55295,4990
"1603","30009","Carbon County, Montana","B19013_001",56988,4501
"1604","30011","Carter County, Montana","B19013_001",45347,7344
"1605","30013","Cascade County, Montana","B19013_001",46827,1361
"1606","30015","Chouteau County, Montana","B19013_001",39577,2805
"1607","30017","Custer County, Montana","B19013_001",53050,8518
"1608","30019","Daniels County, Montana","B19013_001",53591,3318
"1609","30021","Dawson County, Montana","B19013_001",59622,4284
"1610","30023","Deer Lodge County, Montana","B19013_001",41235,2892
"1611","30025","Fallon County, Montana","B19013_001",56806,11052
"1612","30027","Fergus County, Montana","B19013_001",47110,4545
"1613","30029","Flathead County, Montana","B19013_001",51410,1582
"1614","30031","Gallatin County, Montana","B19013_001",59397,1808
"1615","30033","Garfield County, Montana","B19013_001",47188,9425
"1616","30035","Glacier County, Montana","B19013_001",29201,3223
"1617","30037","Golden Valley County, Montana","B19013_001",43854,4187
"1618","30039","Granite County, Montana","B19013_001",49063,6908
"1619","30041","Hill County, Montana","B19013_001",45269,2174
"1620","30043","Jefferson County, Montana","B19013_001",64911,3742
"1621","30045","Judith Basin County, Montana","B19013_001",43281,9382
"1622","30047","Lake County, Montana","B19013_001",42582,2370
"1623","30049","Lewis and Clark County, Montana","B19013_001",60789,2019
"1624","30051","Liberty County, Montana","B19013_001",46641,7890
"1625","30053","Lincoln County, Montana","B19013_001",36934,2050
"1626","30055","McCone County, Montana","B19013_001",46193,3425
"1627","30057","Madison County, Montana","B19013_001",47900,3493
"1628","30059","Meagher County, Montana","B19013_001",41343,4810
"1629","30061","Mineral County, Montana","B19013_001",40117,4458
"1630","30063","Missoula County, Montana","B19013_001",49412,1947
"1631","30065","Musselshell County, Montana","B19013_001",38156,6209
"1632","30067","Park County, Montana","B19013_001",44920,2700
"1633","30069","Petroleum County, Montana","B19013_001",46429,12226
"1634","30071","Phillips County, Montana","B19013_001",42101,6369
"1635","30073","Pondera County, Montana","B19013_001",44597,3730
"1636","30075","Powder River County, Montana","B19013_001",51136,7216
"1637","30077","Powell County, Montana","B19013_001",44352,4574
"1638","30079","Prairie County, Montana","B19013_001",50850,6481
"1639","30081","Ravalli County, Montana","B19013_001",44733,3625
"1640","30083","Richland County, Montana","B19013_001",66572,3801
"1641","30085","Roosevelt County, Montana","B19013_001",39219,3802
"1642","30087","Rosebud County, Montana","B19013_001",54709,4136
"1643","30089","Sanders County, Montana","B19013_001",36445,4172
"1644","30091","Sheridan County, Montana","B19013_001",51940,5667
"1645","30093","Silver Bow County, Montana","B19013_001",40480,2706
"1646","30095","Stillwater County, Montana","B19013_001",61998,4800
"1647","30097","Sweet Grass County, Montana","B19013_001",49761,4844
"1648","30099","Teton County, Montana","B19013_001",51060,4458
"1649","30101","Toole County, Montana","B19013_001",46735,6131
"1650","30103","Treasure County, Montana","B19013_001",42454,5000
"1651","30105","Valley County, Montana","B19013_001",55267,6889
"1652","30107","Wheatland County, Montana","B19013_001",37222,4978
"1653","30109","Wibaux County, Montana","B19013_001",47132,8601
"1654","30111","Yellowstone County, Montana","B19013_001",57955,1142
"1655","31001","Adams County, Nebraska","B19013_001",51721,2585
"1656","31003","Antelope County, Nebraska","B19013_001",46949,2107
"1657","31005","Arthur County, Nebraska","B19013_001",41250,6988
"1658","31007","Banner County, Nebraska","B19013_001",55000,8235
"1659","31009","Blaine County, Nebraska","B19013_001",52000,2382
"1660","31011","Boone County, Nebraska","B19013_001",53854,2563
"1661","31013","Box Butte County, Nebraska","B19013_001",56328,5202
"1662","31015","Boyd County, Nebraska","B19013_001",48750,7047
"1663","31017","Brown County, Nebraska","B19013_001",42773,6964
"1664","31019","Buffalo County, Nebraska","B19013_001",55053,2413
"1665","31021","Burt County, Nebraska","B19013_001",50174,2762
"1666","31023","Butler County, Nebraska","B19013_001",52448,3123
"1667","31025","Cass County, Nebraska","B19013_001",68284,2743
"1668","31027","Cedar County, Nebraska","B19013_001",57208,2946
"1669","31029","Chase County, Nebraska","B19013_001",54568,3526
"1670","31031","Cherry County, Nebraska","B19013_001",53226,5676
"1671","31033","Cheyenne County, Nebraska","B19013_001",58770,4189
"1672","31035","Clay County, Nebraska","B19013_001",54167,3031
"1673","31037","Colfax County, Nebraska","B19013_001",54876,3806
"1674","31039","Cuming County, Nebraska","B19013_001",50734,3718
"1675","31041","Custer County, Nebraska","B19013_001",48836,3351
"1676","31043","Dakota County, Nebraska","B19013_001",52401,3434
"1677","31045","Dawes County, Nebraska","B19013_001",46146,8364
"1678","31047","Dawson County, Nebraska","B19013_001",51238,1644
"1679","31049","Deuel County, Nebraska","B19013_001",53438,4122
"1680","31051","Dixon County, Nebraska","B19013_001",57036,3616
"1681","31053","Dodge County, Nebraska","B19013_001",51748,1807
"1682","31055","Douglas County, Nebraska","B19013_001",58640,1065
"1683","31057","Dundy County, Nebraska","B19013_001",44653,7447
"1684","31059","Fillmore County, Nebraska","B19013_001",56750,2717
"1685","31061","Franklin County, Nebraska","B19013_001",49453,2456
"1686","31063","Frontier County, Nebraska","B19013_001",52090,2358
"1687","31065","Furnas County, Nebraska","B19013_001",43400,3352
"1688","31067","Gage County, Nebraska","B19013_001",52223,2284
"1689","31069","Garden County, Nebraska","B19013_001",48125,6728
"1690","31071","Garfield County, Nebraska","B19013_001",46509,3659
"1691","31073","Gosper County, Nebraska","B19013_001",61769,3409
"1692","31075","Grant County, Nebraska","B19013_001",45833,8952
"1693","31077","Greeley County, Nebraska","B19013_001",47218,7708
"1694","31079","Hall County, Nebraska","B19013_001",53807,1683
"1695","31081","Hamilton County, Nebraska","B19013_001",61944,4773
"1696","31083","Harlan County, Nebraska","B19013_001",46750,4400
"1697","31085","Hayes County, Nebraska","B19013_001",44946,16021
"1698","31087","Hitchcock County, Nebraska","B19013_001",41582,2796
"1699","31089","Holt County, Nebraska","B19013_001",52050,2484
"1700","31091","Hooker County, Nebraska","B19013_001",41607,9989
"1701","31093","Howard County, Nebraska","B19013_001",53648,2639
"1702","31095","Jefferson County, Nebraska","B19013_001",46576,3646
"1703","31097","Johnson County, Nebraska","B19013_001",49564,4629
"1704","31099","Kearney County, Nebraska","B19013_001",53207,4890
"1705","31101","Keith County, Nebraska","B19013_001",45078,4391
"1706","31103","Keya Paha County, Nebraska","B19013_001",48864,8813
"1707","31105","Kimball County, Nebraska","B19013_001",43017,4597
"1708","31107","Knox County, Nebraska","B19013_001",48072,3296
"1709","31109","Lancaster County, Nebraska","B19013_001",55747,936
"1710","31111","Lincoln County, Nebraska","B19013_001",55875,2359
"1711","31113","Logan County, Nebraska","B19013_001",50278,12533
"1712","31115","Loup County, Nebraska","B19013_001",58625,6306
"1713","31117","McPherson County, Nebraska","B19013_001",60714,10396
"1714","31119","Madison County, Nebraska","B19013_001",49865,1887
"1715","31121","Merrick County, Nebraska","B19013_001",53536,1715
"1716","31123","Morrill County, Nebraska","B19013_001",44201,3343
"1717","31125","Nance County, Nebraska","B19013_001",45428,4703
"1718","31127","Nemaha County, Nebraska","B19013_001",55536,5149
"1719","31129","Nuckolls County, Nebraska","B19013_001",42055,3430
"1720","31131","Otoe County, Nebraska","B19013_001",54605,3804
"1721","31133","Pawnee County, Nebraska","B19013_001",42176,3981
"1722","31135","Perkins County, Nebraska","B19013_001",58125,4387
"1723","31137","Phelps County, Nebraska","B19013_001",56408,3628
"1724","31139","Pierce County, Nebraska","B19013_001",55417,3949
"1725","31141","Platte County, Nebraska","B19013_001",58679,2906
"1726","31143","Polk County, Nebraska","B19013_001",63667,5507
"1727","31145","Red Willow County, Nebraska","B19013_001",42882,5099
"1728","31147","Richardson County, Nebraska","B19013_001",46839,4134
"1729","31149","Rock County, Nebraska","B19013_001",52361,6729
"1730","31151","Saline County, Nebraska","B19013_001",50932,3970
"1731","31153","Sarpy County, Nebraska","B19013_001",75752,1666
"1732","31155","Saunders County, Nebraska","B19013_001",65015,2621
"1733","31157","Scotts Bluff County, Nebraska","B19013_001",47975,2266
"1734","31159","Seward County, Nebraska","B19013_001",63095,3306
"1735","31161","Sheridan County, Nebraska","B19013_001",41209,2405
"1736","31163","Sherman County, Nebraska","B19013_001",48704,4197
"1737","31165","Sioux County, Nebraska","B19013_001",45375,7960
"1738","31167","Stanton County, Nebraska","B19013_001",57534,5844
"1739","31169","Thayer County, Nebraska","B19013_001",48151,2616
"1740","31171","Thomas County, Nebraska","B19013_001",53173,5046
"1741","31173","Thurston County, Nebraska","B19013_001",44701,2337
"1742","31175","Valley County, Nebraska","B19013_001",50270,5277
"1743","31177","Washington County, Nebraska","B19013_001",66485,4187
"1744","31179","Wayne County, Nebraska","B19013_001",58093,6827
"1745","31181","Webster County, Nebraska","B19013_001",43831,3883
"1746","31183","Wheeler County, Nebraska","B19013_001",49706,4304
"1747","31185","York County, Nebraska","B19013_001",59966,6942
"1748","32001","Churchill County, Nevada","B19013_001",46914,3854
"1749","32003","Clark County, Nevada","B19013_001",54882,434
"1750","32005","Douglas County, Nevada","B19013_001",61176,1683
"1751","32007","Elko County, Nevada","B19013_001",76178,4026
"1752","32009","Esmeralda County, Nevada","B19013_001",39405,8125
"1753","32011","Eureka County, Nevada","B19013_001",67159,29806
"1754","32013","Humboldt County, Nevada","B19013_001",69324,7633
"1755","32015","Lander County, Nevada","B19013_001",79865,9671
"1756","32017","Lincoln County, Nevada","B19013_001",52971,6740
"1757","32019","Lyon County, Nevada","B19013_001",50920,1612
"1758","32021","Mineral County, Nevada","B19013_001",39375,7830
"1759","32023","Nye County, Nevada","B19013_001",44225,3588
"1760","32027","Pershing County, Nevada","B19013_001",52308,8717
"1761","32029","Storey County, Nevada","B19013_001",63607,7565
"1762","32031","Washoe County, Nevada","B19013_001",58595,1146
"1763","32033","White Pine County, Nevada","B19013_001",60358,4355
"1764","32510","Carson City, Nevada","B19013_001",49341,2023
"1765","33001","Belknap County, New Hampshire","B19013_001",65834,3253
"1766","33003","Carroll County, New Hampshire","B19013_001",58139,3515
"1767","33005","Cheshire County, New Hampshire","B19013_001",60148,1832
"1768","33007","Coos County, New Hampshire","B19013_001",45386,1718
"1769","33009","Grafton County, New Hampshire","B19013_001",61036,2543
"1770","33011","Hillsborough County, New Hampshire","B19013_001",75777,1259
"1771","33013","Merrimack County, New Hampshire","B19013_001",69856,1417
"1772","33015","Rockingham County, New Hampshire","B19013_001",85619,1358
"1773","33017","Strafford County, New Hampshire","B19013_001",67805,2346
"1774","33019","Sullivan County, New Hampshire","B19013_001",59419,3601
"1775","34001","Atlantic County, New Jersey","B19013_001",57514,1710
"1776","34003","Bergen County, New Jersey","B19013_001",91572,1122
"1777","34005","Burlington County, New Jersey","B19013_001",82839,930
"1778","34007","Camden County, New Jersey","B19013_001",65037,975
"1779","34009","Cape May County, New Jersey","B19013_001",62332,1965
"1780","34011","Cumberland County, New Jersey","B19013_001",50000,1518
"1781","34013","Essex County, New Jersey","B19013_001",57365,959
"1782","34015","Gloucester County, New Jersey","B19013_001",81489,1248
"1783","34017","Hudson County, New Jersey","B19013_001",62681,990
"1784","34019","Hunterdon County, New Jersey","B19013_001",110969,2182
"1785","34021","Mercer County, New Jersey","B19013_001",77027,1571
"1786","34023","Middlesex County, New Jersey","B19013_001",83133,856
"1787","34025","Monmouth County, New Jersey","B19013_001",91807,1342
"1788","34027","Morris County, New Jersey","B19013_001",107034,1215
"1789","34029","Ocean County, New Jersey","B19013_001",65771,928
"1790","34031","Passaic County, New Jersey","B19013_001",63339,1461
"1791","34033","Salem County, New Jersey","B19013_001",63934,3042
"1792","34035","Somerset County, New Jersey","B19013_001",106046,1955
"1793","34037","Sussex County, New Jersey","B19013_001",89238,2184
"1794","34039","Union County, New Jersey","B19013_001",73376,1330
"1795","34041","Warren County, New Jersey","B19013_001",75500,2277
"1796","35001","Bernalillo County, New Mexico","B19013_001",50386,670
"1797","35003","Catron County, New Mexico","B19013_001",42047,6181
"1798","35005","Chaves County, New Mexico","B19013_001",42177,2361
"1799","35006","Cibola County, New Mexico","B19013_001",36089,1706
"1800","35007","Colfax County, New Mexico","B19013_001",33042,4075
"1801","35009","Curry County, New Mexico","B19013_001",41941,1840
"1802","35011","De Baca County, New Mexico","B19013_001",31439,8487
"1803","35013","Doña Ana County, New Mexico","B19013_001",39114,1347
"1804","35015","Eddy County, New Mexico","B19013_001",60703,3524
"1805","35017","Grant County, New Mexico","B19013_001",40470,2626
"1806","35019","Guadalupe County, New Mexico","B19013_001",26060,5152
"1807","35021","Harding County, New Mexico","B19013_001",35096,4082
"1808","35023","Hidalgo County, New Mexico","B19013_001",31829,8065
"1809","35025","Lea County, New Mexico","B19013_001",59285,2560
"1810","35027","Lincoln County, New Mexico","B19013_001",42145,4891
"1811","35028","Los Alamos County, New Mexico","B19013_001",110190,6543
"1812","35029","Luna County, New Mexico","B19013_001",27602,1859
"1813","35031","McKinley County, New Mexico","B19013_001",30336,1354
"1814","35033","Mora County, New Mexico","B19013_001",26644,8160
"1815","35035","Otero County, New Mexico","B19013_001",43533,1693
"1816","35037","Quay County, New Mexico","B19013_001",26663,1293
"1817","35039","Rio Arriba County, New Mexico","B19013_001",33422,2549
"1818","35041","Roosevelt County, New Mexico","B19013_001",35928,3076
"1819","35043","Sandoval County, New Mexico","B19013_001",60345,1942
"1820","35045","San Juan County, New Mexico","B19013_001",49686,1618
"1821","35047","San Miguel County, New Mexico","B19013_001",29168,2833
"1822","35049","Santa Fe County, New Mexico","B19013_001",57945,1544
"1823","35051","Sierra County, New Mexico","B19013_001",29690,1938
"1824","35053","Socorro County, New Mexico","B19013_001",34008,3304
"1825","35055","Taos County, New Mexico","B19013_001",35314,2651
"1826","35057","Torrance County, New Mexico","B19013_001",35543,5007
"1827","35059","Union County, New Mexico","B19013_001",38240,2505
"1828","35061","Valencia County, New Mexico","B19013_001",43428,2047
"1829","36001","Albany County, New York","B19013_001",62293,1234
"1830","36003","Allegany County, New York","B19013_001",45359,1489
"1831","36005","Bronx County, New York","B19013_001",36593,389
"1832","36007","Broome County, New York","B19013_001",49064,1113
"1833","36009","Cattaraugus County, New York","B19013_001",45571,1241
"1834","36011","Cayuga County, New York","B19013_001",54664,1603
"1835","36013","Chautauqua County, New York","B19013_001",44304,1256
"1836","36015","Chemung County, New York","B19013_001",51251,1531
"1837","36017","Chenango County, New York","B19013_001",48567,1595
"1838","36019","Clinton County, New York","B19013_001",52759,1739
"1839","36021","Columbia County, New York","B19013_001",61093,1999
"1840","36023","Cortland County, New York","B19013_001",52451,2006
"1841","36025","Delaware County, New York","B19013_001",47921,2077
"1842","36027","Dutchess County, New York","B19013_001",75585,1986
"1843","36029","Erie County, New York","B19013_001",54006,578
"1844","36031","Essex County, New York","B19013_001",55294,2424
"1845","36033","Franklin County, New York","B19013_001",50733,1529
"1846","36035","Fulton County, New York","B19013_001",48033,2240
"1847","36037","Genesee County, New York","B19013_001",54033,1511
"1848","36039","Greene County, New York","B19013_001",53214,2786
"1849","36041","Hamilton County, New York","B19013_001",55587,3147
"1850","36043","Herkimer County, New York","B19013_001",49077,2029
"1851","36045","Jefferson County, New York","B19013_001",50322,1205
"1852","36047","Kings County, New York","B19013_001",52782,467
"1853","36049","Lewis County, New York","B19013_001",51475,1907
"1854","36051","Livingston County, New York","B19013_001",53654,1681
"1855","36053","Madison County, New York","B19013_001",58365,1967
"1856","36055","Monroe County, New York","B19013_001",55272,680
"1857","36057","Montgomery County, New York","B19013_001",47449,2192
"1858","36059","Nassau County, New York","B19013_001",105744,781
"1859","36061","New York County, New York","B19013_001",79781,1158
"1860","36063","Niagara County, New York","B19013_001",51656,1205
"1861","36065","Oneida County, New York","B19013_001",51316,933
"1862","36067","Onondaga County, New York","B19013_001",57271,864
"1863","36069","Ontario County, New York","B19013_001",61710,1781
"1864","36071","Orange County, New York","B19013_001",75146,1717
"1865","36073","Orleans County, New York","B19013_001",49223,2670
"1866","36075","Oswego County, New York","B19013_001",51755,1388
"1867","36077","Otsego County, New York","B19013_001",51254,1528
"1868","36079","Putnam County, New York","B19013_001",99608,2584
"1869","36081","Queens County, New York","B19013_001",62008,471
"1870","36083","Rensselaer County, New York","B19013_001",63166,1695
"1871","36085","Richmond County, New York","B19013_001",76244,1481
"1872","36087","Rockland County, New York","B19013_001",88571,1624
"1873","36089","St. Lawrence County, New York","B19013_001",48330,1867
"1874","36091","Saratoga County, New York","B19013_001",77548,1961
"1875","36093","Schenectady County, New York","B19013_001",61315,1710
"1876","36095","Schoharie County, New York","B19013_001",51842,1978
"1877","36097","Schuyler County, New York","B19013_001",47810,3060
"1878","36099","Seneca County, New York","B19013_001",51601,1402
"1879","36101","Steuben County, New York","B19013_001",50157,1301
"1880","36103","Suffolk County, New York","B19013_001",92838,928
"1881","36105","Sullivan County, New York","B19013_001",53877,2786
"1882","36107","Tioga County, New York","B19013_001",57153,2861
"1883","36109","Tompkins County, New York","B19013_001",56200,1682
"1884","36111","Ulster County, New York","B19013_001",61652,1401
"1885","36113","Warren County, New York","B19013_001",60222,1986
"1886","36115","Washington County, New York","B19013_001",52527,2161
"1887","36117","Wayne County, New York","B19013_001",53693,1648
"1888","36119","Westchester County, New York","B19013_001",89968,1406
"1889","36121","Wyoming County, New York","B19013_001",55459,2144
"1890","36123","Yates County, New York","B19013_001",51758,3135
"1891","37001","Alamance County, North Carolina","B19013_001",44281,1192
"1892","37003","Alexander County, North Carolina","B19013_001",44523,2886
"1893","37005","Alleghany County, North Carolina","B19013_001",38944,2715
"1894","37007","Anson County, North Carolina","B19013_001",38123,3690
"1895","37009","Ashe County, North Carolina","B19013_001",40293,2235
"1896","37011","Avery County, North Carolina","B19013_001",37109,3320
"1897","37013","Beaufort County, North Carolina","B19013_001",41101,2273
"1898","37015","Bertie County, North Carolina","B19013_001",31287,1747
"1899","37017","Bladen County, North Carolina","B19013_001",32396,2931
"1900","37019","Brunswick County, North Carolina","B19013_001",51164,1371
"1901","37021","Buncombe County, North Carolina","B19013_001",48464,1288
"1902","37023","Burke County, North Carolina","B19013_001",40854,1572
"1903","37025","Cabarrus County, North Carolina","B19013_001",60716,1429
"1904","37027","Caldwell County, North Carolina","B19013_001",40735,1356
"1905","37029","Camden County, North Carolina","B19013_001",68327,5352
"1906","37031","Carteret County, North Carolina","B19013_001",51584,1561
"1907","37033","Caswell County, North Carolina","B19013_001",39428,2039
"1908","37035","Catawba County, North Carolina","B19013_001",48649,1480
"1909","37037","Chatham County, North Carolina","B19013_001",59684,1914
"1910","37039","Cherokee County, North Carolina","B19013_001",38115,2031
"1911","37041","Chowan County, North Carolina","B19013_001",41979,3658
"1912","37043","Clay County, North Carolina","B19013_001",37070,5113
"1913","37045","Cleveland County, North Carolina","B19013_001",40002,1561
"1914","37047","Columbus County, North Carolina","B19013_001",36261,1778
"1915","37049","Craven County, North Carolina","B19013_001",49391,1367
"1916","37051","Cumberland County, North Carolina","B19013_001",44737,795
"1917","37053","Currituck County, North Carolina","B19013_001",65758,5882
"1918","37055","Dare County, North Carolina","B19013_001",55640,2805
"1919","37057","Davidson County, North Carolina","B19013_001",45806,1650
"1920","37059","Davie County, North Carolina","B19013_001",53493,3372
"1921","37061","Duplin County, North Carolina","B19013_001",36679,1679
"1922","37063","Durham County, North Carolina","B19013_001",56393,1261
"1923","37065","Edgecombe County, North Carolina","B19013_001",32929,1973
"1924","37067","Forsyth County, North Carolina","B19013_001",48369,954
"1925","37069","Franklin County, North Carolina","B19013_001",48344,1664
"1926","37071","Gaston County, North Carolina","B19013_001",46626,1212
"1927","37073","Gates County, North Carolina","B19013_001",52481,2532
"1928","37075","Graham County, North Carolina","B19013_001",36030,5733
"1929","37077","Granville County, North Carolina","B19013_001",52089,1982
"1930","37079","Greene County, North Carolina","B19013_001",36989,2776
"1931","37081","Guilford County, North Carolina","B19013_001",49253,816
"1932","37083","Halifax County, North Carolina","B19013_001",33573,1321
"1933","37085","Harnett County, North Carolina","B19013_001",50323,1222
"1934","37087","Haywood County, North Carolina","B19013_001",45538,2404
"1935","37089","Henderson County, North Carolina","B19013_001",50454,1087
"1936","37091","Hertford County, North Carolina","B19013_001",35806,2350
"1937","37093","Hoke County, North Carolina","B19013_001",45713,2023
"1938","37095","Hyde County, North Carolina","B19013_001",40532,9884
"1939","37097","Iredell County, North Carolina","B19013_001",55957,1217
"1940","37099","Jackson County, North Carolina","B19013_001",45078,4356
"1941","37101","Johnston County, North Carolina","B19013_001",54610,1737
"1942","37103","Jones County, North Carolina","B19013_001",37256,5190
"1943","37105","Lee County, North Carolina","B19013_001",49272,2653
"1944","37107","Lenoir County, North Carolina","B19013_001",37515,1768
"1945","37109","Lincoln County, North Carolina","B19013_001",50782,1291
"1946","37111","McDowell County, North Carolina","B19013_001",38776,1998
"1947","37113","Macon County, North Carolina","B19013_001",40659,2141
"1948","37115","Madison County, North Carolina","B19013_001",40563,2334
"1949","37117","Martin County, North Carolina","B19013_001",35969,3249
"1950","37119","Mecklenburg County, North Carolina","B19013_001",61695,596
"1951","37121","Mitchell County, North Carolina","B19013_001",42534,2873
"1952","37123","Montgomery County, North Carolina","B19013_001",38254,3424
"1953","37125","Moore County, North Carolina","B19013_001",54468,1850
"1954","37127","Nash County, North Carolina","B19013_001",46187,1313
"1955","37129","New Hanover County, North Carolina","B19013_001",51457,941
"1956","37131","Northampton County, North Carolina","B19013_001",33508,2581
"1957","37133","Onslow County, North Carolina","B19013_001",48162,1509
"1958","37135","Orange County, North Carolina","B19013_001",65522,2492
"1959","37137","Pamlico County, North Carolina","B19013_001",45211,2806
"1960","37139","Pasquotank County, North Carolina","B19013_001",47264,1826
"1961","37141","Pender County, North Carolina","B19013_001",49357,2049
"1962","37143","Perquimans County, North Carolina","B19013_001",44039,2588
"1963","37145","Person County, North Carolina","B19013_001",44921,2487
"1964","37147","Pitt County, North Carolina","B19013_001",43526,1420
"1965","37149","Polk County, North Carolina","B19013_001",48412,2365
"1966","37151","Randolph County, North Carolina","B19013_001",43598,978
"1967","37153","Richmond County, North Carolina","B19013_001",33607,2248
"1968","37155","Robeson County, North Carolina","B19013_001",32407,916
"1969","37157","Rockingham County, North Carolina","B19013_001",41700,1157
"1970","37159","Rowan County, North Carolina","B19013_001",46978,1605
"1971","37161","Rutherford County, North Carolina","B19013_001",38573,2221
"1972","37163","Sampson County, North Carolina","B19013_001",37765,2224
"1973","37165","Scotland County, North Carolina","B19013_001",32739,2150
"1974","37167","Stanly County, North Carolina","B19013_001",46017,2247
"1975","37169","Stokes County, North Carolina","B19013_001",44490,2054
"1976","37171","Surry County, North Carolina","B19013_001",39071,1506
"1977","37173","Swain County, North Carolina","B19013_001",35271,2472
"1978","37175","Transylvania County, North Carolina","B19013_001",44559,3059
"1979","37177","Tyrrell County, North Carolina","B19013_001",32411,8183
"1980","37179","Union County, North Carolina","B19013_001",70858,1509
"1981","37181","Vance County, North Carolina","B19013_001",35246,2781
"1982","37183","Wake County, North Carolina","B19013_001",73577,687
"1983","37185","Warren County, North Carolina","B19013_001",35443,1882
"1984","37187","Washington County, North Carolina","B19013_001",34557,3147
"1985","37189","Watauga County, North Carolina","B19013_001",41541,1476
"1986","37191","Wayne County, North Carolina","B19013_001",41766,1480
"1987","37193","Wilkes County, North Carolina","B19013_001",37173,2218
"1988","37195","Wilson County, North Carolina","B19013_001",42095,1540
"1989","37197","Yadkin County, North Carolina","B19013_001",41126,2069
"1990","37199","Yancey County, North Carolina","B19013_001",37610,2962
"1991","38001","Adams County, North Dakota","B19013_001",54700,10365
"1992","38003","Barnes County, North Dakota","B19013_001",56237,5027
"1993","38005","Benson County, North Dakota","B19013_001",44500,3237
"1994","38007","Billings County, North Dakota","B19013_001",91518,28856
"1995","38009","Bottineau County, North Dakota","B19013_001",58767,4354
"1996","38011","Bowman County, North Dakota","B19013_001",65435,6252
"1997","38013","Burke County, North Dakota","B19013_001",71667,4852
"1998","38015","Burleigh County, North Dakota","B19013_001",67308,1651
"1999","38017","Cass County, North Dakota","B19013_001",58026,2291
"2000","38019","Cavalier County, North Dakota","B19013_001",65505,7241
"2001","38021","Dickey County, North Dakota","B19013_001",58357,4651
"2002","38023","Divide County, North Dakota","B19013_001",54223,11500
"2003","38025","Dunn County, North Dakota","B19013_001",68594,10663
"2004","38027","Eddy County, North Dakota","B19013_001",55294,8615
"2005","38029","Emmons County, North Dakota","B19013_001",46581,4189
"2006","38031","Foster County, North Dakota","B19013_001",59500,6142
"2007","38033","Golden Valley County, North Dakota","B19013_001",44018,10579
"2008","38035","Grand Forks County, North Dakota","B19013_001",51410,1526
"2009","38037","Grant County, North Dakota","B19013_001",50875,6052
"2010","38039","Griggs County, North Dakota","B19013_001",50272,8862
"2011","38041","Hettinger County, North Dakota","B19013_001",56118,5052
"2012","38043","Kidder County, North Dakota","B19013_001",60225,5938
"2013","38045","LaMoure County, North Dakota","B19013_001",57463,3896
"2014","38047","Logan County, North Dakota","B19013_001",57379,4488
"2015","38049","McHenry County, North Dakota","B19013_001",61788,3074
"2016","38051","McIntosh County, North Dakota","B19013_001",46012,4721
"2017","38053","McKenzie County, North Dakota","B19013_001",79316,9257
"2018","38055","McLean County, North Dakota","B19013_001",63926,4841
"2019","38057","Mercer County, North Dakota","B19013_001",80337,5043
"2020","38059","Morton County, North Dakota","B19013_001",65385,4760
"2021","38061","Mountrail County, North Dakota","B19013_001",69622,6012
"2022","38063","Nelson County, North Dakota","B19013_001",52417,5195
"2023","38065","Oliver County, North Dakota","B19013_001",71500,6293
"2024","38067","Pembina County, North Dakota","B19013_001",61393,3909
"2025","38069","Pierce County, North Dakota","B19013_001",45996,5775
"2026","38071","Ramsey County, North Dakota","B19013_001",55927,3762
"2027","38073","Ransom County, North Dakota","B19013_001",62524,4175
"2028","38075","Renville County, North Dakota","B19013_001",66023,2938
"2029","38077","Richland County, North Dakota","B19013_001",60551,3224
"2030","38079","Rolette County, North Dakota","B19013_001",36170,3571
"2031","38081","Sargent County, North Dakota","B19013_001",60824,3964
"2032","38083","Sheridan County, North Dakota","B19013_001",49750,3002
"2033","38085","Sioux County, North Dakota","B19013_001",40795,4030
"2034","38087","Slope County, North Dakota","B19013_001",61250,13510
"2035","38089","Stark County, North Dakota","B19013_001",77328,5603
"2036","38091","Steele County, North Dakota","B19013_001",65437,4592
"2037","38093","Stutsman County, North Dakota","B19013_001",56088,2738
"2038","38095","Towner County, North Dakota","B19013_001",54625,4309
"2039","38097","Traill County, North Dakota","B19013_001",60952,2707
"2040","38099","Walsh County, North Dakota","B19013_001",50781,3287
"2041","38101","Ward County, North Dakota","B19013_001",64159,2483
"2042","38103","Wells County, North Dakota","B19013_001",54464,4163
