"","GEOID","County","Adult Population with Bachlors Degree Estimate","Adult Population with Bachlors Degree 90% Confidence Interval","Adult Population Estimate","Adult Population 90% Confidence Interval","Median Household Income Estimate","Median Household Income 90% Confidence Interval","PCT_Degree"
"1501","29035","Carter County, Missouri",345,130,4245,56,37875,6982,0.0812720848056537
"1502","29037","Cass County, Missouri",11504,658,68556,170,65352,1520,0.167804422661766
"1503","29039","Cedar County, Missouri",859,198,9623,42,35930,3245,0.0892653018809103
"1504","29041","Chariton County, Missouri",554,83,5352,21,43186,2008,0.103512705530643
"1505","29043","Christian County, Missouri",10401,646,55146,177,55761,1804,0.188608421281689
"1506","29045","Clark County, Missouri",430,93,4736,48,45216,2441,0.0907939189189189
"1507","29047","Clay County, Missouri",34344,1287,158358,206,65675,1019,0.216875686735119
"1508","29049","Clinton County, Missouri",1803,234,14114,42,57591,3851,0.127745500921071
"1509","29051","Cole County, Missouri",10767,617,52300,156,54216,1664,0.205869980879541
"1510","29053","Cooper County, Missouri",1792,193,12161,75,46547,2006,0.147356302935614
"1511","29055","Crawford County, Missouri",1257,250,16860,67,37171,3624,0.0745551601423488
"1512","29057","Dade County, Missouri",516,100,5431,34,38880,3357,0.0950101270484257
"1513","29059","Dallas County, Missouri",782,224,11351,69,41441,3680,0.0688926085807418
"1514","29061","Daviess County, Missouri",683,111,5520,37,45707,3689,0.123731884057971
"1515","29063","DeKalb County, Missouri",1015,189,9411,82,46517,3311,0.107852513016683
"1516","29065","Dent County, Missouri",915,176,10953,50,38829,2526,0.0835387565050671
"1517","29067","Douglas County, Missouri",601,137,9636,42,33003,3396,0.0623702781237028
"1518","29069","Dunklin County, Missouri",1658,244,20341,112,32348,1601,0.0815102502335185
"1519","29071","Franklin County, Missouri",9306,611,70279,156,53849,1753,0.132415088433245
"1520","29073","Gasconade County, Missouri",1194,156,10592,60,50687,2272,0.112726586102719
"1521","29075","Gentry County, Missouri",639,106,4514,14,43777,3913,0.141559592379265
"1522","29077","Greene County, Missouri",35715,1295,186539,95,43175,867,0.191461302998301
"1523","29079","Grundy County, Missouri",749,130,6814,51,41092,3115,0.109920751394188
"1524","29081","Harrison County, Missouri",600,107,5915,18,42889,4370,0.101437024513948
"1525","29083","Henry County, Missouri",1716,268,15529,34,41089,3082,0.110502930001932
"1526","29085","Hickory County, Missouri",427,112,7275,52,34746,2613,0.0586941580756014
"1527","29087","Holt County, Missouri",525,75,3355,24,43981,2686,0.156482861400894
"1528","29089","Howard County, Missouri",1085,171,6573,63,50356,4000,0.16506922257721
"1529","29091","Howell County, Missouri",2359,305,27123,159,34984,1567,0.086974154776389
"1530","29093","Iron County, Missouri",559,104,7387,46,36457,1532,0.0756734804386084
"1531","29095","Jackson County, Missouri",89255,2067,464577,83,50652,526,0.192121004698898
"1532","29097","Jasper County, Missouri",12331,788,77228,202,45328,1810,0.159670067851038
"1533","29099","Jefferson County, Missouri",19821,1053,152103,177,60765,969,0.130313011577681
"1534","29101","Johnson County, Missouri",5310,476,30916,215,50689,2574,0.17175572519084
"1535","29103","Knox County, Missouri",292,75,2699,24,39674,3273,0.108188217858466
"1536","29105","Laclede County, Missouri",2302,371,24088,131,42646,2489,0.095566257057456
"1537","29107","Lafayette County, Missouri",2755,349,22557,63,52557,2378,0.12213503568737
"1538","29109","Lawrence County, Missouri",2845,389,25502,94,41673,1134,0.111559877656654
"1539","29111","Lewis County, Missouri",528,121,6546,61,47148,3577,0.080659945004583
"1540","29113","Lincoln County, Missouri",3830,397,35866,124,58603,3325,0.106786371493894
"1541","29115","Linn County, Missouri",816,149,8403,21,41652,2416,0.097108175651553
"1542","29117","Livingston County, Missouri",1335,178,10655,44,45929,2964,0.125293289535429
"1543","29119","McDonald County, Missouri",1139,243,14918,95,41207,2694,0.0763507172543236
"1544","29121","Macon County, Missouri",1081,191,10557,36,38903,2263,0.10239651416122
"1545","29123","Madison County, Missouri",787,245,8550,77,37484,6275,0.092046783625731
"1546","29125","Maries County, Missouri",606,130,6342,70,41715,3999,0.0955534531693472
"1547","29127","Marion County, Missouri",2742,270,19324,103,44098,2536,0.141896087766508
"1548","29129","Mercer County, Missouri",267,68,2484,24,43314,3418,0.107487922705314
"1549","29131","Miller County, Missouri",1752,267,17040,85,41461,1751,0.102816901408451
"1550","29133","Mississippi County, Missouri",791,142,9809,131,32212,2610,0.0806402283617086
"1551","29135","Moniteau County, Missouri",1422,179,10772,62,50897,2130,0.132008911994059
"1552","29137","Monroe County, Missouri",627,103,6169,27,42011,2100,0.101637218349814
"1553","29139","Montgomery County, Missouri",685,133,8172,24,43094,2442,0.0838228095937347
"1554","29141","Morgan County, Missouri",1178,231,14376,89,34776,2773,0.0819421257651642
"1555","29143","New Madrid County, Missouri",878,138,12437,55,33846,2434,0.0705958028463456
"1556","29145","Newton County, Missouri",5053,477,39048,156,46723,1654,0.12940483507478
"1557","29147","Nodaway County, Missouri",1916,208,12572,149,41370,1806,0.152402163538021
"1558","29149","Oregon County, Missouri",597,170,7611,108,32070,3264,0.0784391013007489
"1559","29151","Osage County, Missouri",1270,188,9216,53,54503,2743,0.137803819444444
"1560","29153","Ozark County, Missouri",522,146,6962,66,32021,2319,0.0749784544671072
"1561","29155","Pemiscot County, Missouri",815,151,11212,93,32468,2812,0.072689975026757
"1562","29157","Perry County, Missouri",1434,191,13028,71,54935,2993,0.11007061713233
"1563","29159","Pettis County, Missouri",3194,281,28073,95,43097,2031,0.113774801410608
"1564","29161","Phelps County, Missouri",4569,458,27855,192,41681,1892,0.164028002154012
"1565","29163","Pike County, Missouri",1471,212,12759,66,45112,3523,0.115291167019359
"1566","29165","Platte County, Missouri",16804,874,65703,109,74199,2190,0.255756966957369
"1567","29167","Polk County, Missouri",2532,416,19983,107,44805,2581,0.126707701546314
"1568","29169","Pulaski County, Missouri",4860,585,29223,390,51137,2137,0.166307360640591
"1569","29171","Putnam County, Missouri",434,114,3438,64,37028,4041,0.126236183827807
"1570","29173","Ralls County, Missouri",602,115,7247,36,50161,4015,0.0830688560783773
"1571","29175","Randolph County, Missouri",1551,214,17130,101,44754,3583,0.0905429071803853
"1572","29177","Ray County, Missouri",1627,268,15756,83,57270,3475,0.103262249301853
"1573","29179","Reynolds County, Missouri",322,89,4628,53,40265,4918,0.0695764909248055
"1574","29181","Ripley County, Missouri",722,163,9629,75,33849,4044,0.0749818257347596
"1575","29183","St. Charles County, Missouri",62970,1538,258840,91,78380,1216,0.243277700509968
"1576","29185","St. Clair County, Missouri",571,139,6996,41,35066,2556,0.0816180674671241
"1577","29186","Ste. Genevieve County, Missouri",1218,209,12563,17,50959,3492,0.0969513651197962
"1578","29187","St. Francois County, Missouri",3715,451,46373,183,42873,2064,0.0801112716451383
"1579","29189","St. Louis County, Missouri",171204,2800,688617,112,62931,854,0.248620060207634
"1580","29195","Saline County, Missouri",1744,208,15142,151,41567,2050,0.115176330735702
"1581","29197","Schuyler County, Missouri",223,46,2915,18,38848,2968,0.0765008576329331
"1582","29199","Scotland County, Missouri",289,66,3112,26,42939,4351,0.092866323907455
"1583","29201","Scott County, Missouri",2155,234,26329,158,41628,1816,0.0818489118462532
"1584","29203","Shannon County, Missouri",556,103,5822,42,31202,2664,0.095499828237719
"1585","29205","Shelby County, Missouri",475,90,4188,35,42593,3741,0.11341929321872
"1586","29207","Stoddard County, Missouri",1919,248,20643,86,40076,2013,0.092961294385506
"1587","29209","Stone County, Missouri",3099,369,24153,80,43292,1667,0.128307042603403
"1588","29211","Sullivan County, Missouri",276,62,4433,77,42034,5319,0.0622603203248365
"1589","29213","Taney County, Missouri",4460,463,37285,128,39661,1576,0.119619149792142
"1590","29215","Texas County, Missouri",1718,300,17866,164,35571,3091,0.0961603044889735
"1591","29217","Vernon County, Missouri",1428,238,13820,120,41479,2061,0.103328509406657
"1592","29219","Warren County, Missouri",2810,401,23096,143,56193,3733,0.121666089366124
"1593","29221","Washington County, Missouri",1003,215,17250,159,37810,2171,0.0581449275362319
"1594","29223","Wayne County, Missouri",832,171,9617,38,35135,3160,0.0865134657377561
"1595","29225","Webster County, Missouri",2439,303,24355,105,45185,2225,0.100143707657565
"1596","29227","Worth County, Missouri",185,39,1490,21,48214,3659,0.124161073825503
"1597","29229","Wright County, Missouri",866,215,12401,86,31290,2644,0.0698330779775825
"1598","29510","St. Louis city, Missouri",41639,1266,220141,100,38664,799,0.189146955814682
"1599","30001","Beaverhead County, Montana",1420,205,6378,33,43880,5838,0.222640326121041
"1600","30003","Big Horn County, Montana",888,152,7572,54,47276,4170,0.117274167987322
"1601","30005","Blaine County, Montana",666,90,4025,29,35506,2516,0.165465838509317
"1602","30007","Broadwater County, Montana",866,168,4210,84,55295,4990,0.205700712589074
"1603","30009","Carbon County, Montana",1680,201,7986,15,56988,4501,0.210368144252442
"1604","30011","Carter County, Montana",136,33,973,75,45347,7344,0.139773895169579
"1605","30013","Cascade County, Montana",10120,561,55331,153,46827,1361,0.182899278885254
"1606","30015","Chouteau County, Montana",763,81,3896,20,39577,2805,0.195841889117043
"1607","30017","Custer County, Montana",1351,233,8329,36,53050,8518,0.162204346260055
"1608","30019","Daniels County, Montana",244,56,1293,90,53591,3318,0.188708430007734
"1609","30021","Dawson County, Montana",941,180,6456,34,59622,4284,0.145755885997522
"1610","30023","Deer Lodge County, Montana",768,183,6812,211,41235,2892,0.112742219612449
"1611","30025","Fallon County, Montana",212,57,1961,80,56806,11052,0.108108108108108
"1612","30027","Fergus County, Montana",1832,275,8301,61,47110,4545,0.220696301650404
"1613","30029","Flathead County, Montana",13384,800,67650,211,51410,1582,0.197841832963784
"1614","30031","Gallatin County, Montana",20309,704,63818,153,59397,1808,0.318233100379203
"1615","30033","Garfield County, Montana",106,30,754,65,47188,9425,0.140583554376658
"1616","30035","Glacier County, Montana",1078,181,7946,118,29201,3223,0.135665743770451
"1617","30037","Golden Valley County, Montana",97,27,574,72,43854,4187,0.168989547038328
"1618","30039","Granite County, Montana",373,66,2404,45,49063,6908,0.155158069883527
"1619","30041","Hill County, Montana",1858,195,10249,45,45269,2174,0.181285979119914
"1620","30043","Jefferson County, Montana",1963,194,8435,42,64911,3742,0.23272080616479
"1621","30045","Judith Basin County, Montana",363,49,1533,63,43281,9382,0.23679060665362
"1622","30047","Lake County, Montana",3318,264,20121,84,42582,2370,0.164902340837931
"1623","30049","Lewis and Clark County, Montana",11201,635,46485,146,60789,2019,0.240959449284715
"1624","30051","Liberty County, Montana",208,52,1656,127,46641,7890,0.1256038647343
"1625","30053","Lincoln County, Montana",2213,343,14579,67,36934,2050,0.151793675835105
"1626","30055","McCone County, Montana",196,48,1233,95,46193,3425,0.158961881589619
"1627","30057","Madison County, Montana",1276,169,6225,50,47900,3493,0.204979919678715
"1628","30059","Meagher County, Montana",212,57,1390,125,41343,4810,0.152517985611511
"1629","30061","Mineral County, Montana",295,100,3089,54,40117,4458,0.0955001618646811
"1630","30063","Missoula County, Montana",19658,1087,75530,291,49412,1947,0.260267443399974
"1631","30065","Musselshell County, Montana",303,93,3446,114,38156,6209,0.087928032501451
"1632","30067","Park County, Montana",2771,273,12028,83,44920,2700,0.230379115397406
"1633","30069","Petroleum County, Montana",68,24,368,46,46429,12226,0.184782608695652
"1634","30071","Phillips County, Montana",394,92,2849,59,42101,6369,0.138294138294138
"1635","30073","Pondera County, Montana",680,105,4113,11,44597,3730,0.165329443228787
"1636","30075","Powder River County, Montana",260,59,1226,75,51136,7216,0.212071778140294
"1637","30077","Powell County, Montana",582,116,5290,69,44352,4574,0.110018903591682
"1638","30079","Prairie County, Montana",164,48,962,78,50850,6481,0.17047817047817
"1639","30081","Ravalli County, Montana",5102,495,30399,138,44733,3625,0.167834468239087
"1640","30083","Richland County, Montana",1085,170,7551,73,66572,3801,0.143689577539399
"1641","30085","Roosevelt County, Montana",718,92,6443,28,39219,3802,0.111438770758963
"1642","30087","Rosebud County, Montana",859,132,5846,117,54709,4136,0.146938077317824
"1643","30089","Sanders County, Montana",1137,178,8687,44,36445,4172,0.130885230804651
"1644","30091","Sheridan County, Montana",415,76,2581,92,51940,5667,0.160790391321193
"1645","30093","Silver Bow County, Montana",4123,426,23241,200,40480,2706,0.177402005077234
"1646","30095","Stillwater County, Montana",1204,138,6714,83,61998,4800,0.179326779862973
"1647","30097","Sweet Grass County, Montana",528,88,2657,86,49761,4844,0.198720361309748
"1648","30099","Teton County, Montana",689,91,4177,33,51060,4458,0.164950921714149
"1649","30101","Toole County, Montana",396,117,3620,101,46735,6131,0.10939226519337
"1650","30103","Treasure County, Montana",102,28,576,63,42454,5000,0.177083333333333
"1651","30105","Valley County, Montana",833,142,5325,70,55267,6889,0.156431924882629
"1652","30107","Wheatland County, Montana",198,59,1384,80,37222,4978,0.143063583815029
"1653","30109","Wibaux County, Montana",159,46,811,68,47132,8601,0.196054254007398
"1654","30111","Yellowstone County, Montana",22324,812,106431,120,57955,1142,0.209750918435418
"1655","31001","Adams County, Nebraska",2989,266,20397,127,51721,2585,0.146541158013433
"1656","31003","Antelope County, Nebraska",614,91,4480,26,46949,2107,0.137053571428571
"1657","31005","Arthur County, Nebraska",60,15,264,25,41250,6988,0.227272727272727
"1658","31007","Banner County, Nebraska",62,27,517,63,55000,8235,0.119922630560928
"1659","31009","Blaine County, Nebraska",51,18,356,32,52000,2382,0.143258426966292
"1660","31011","Boone County, Nebraska",533,86,3709,20,53854,2563,0.143704502561337
"1661","31013","Box Butte County, Nebraska",963,191,7514,131,56328,5202,0.128160766569071
"1662","31015","Boyd County, Nebraska",247,45,1516,65,48750,7047,0.162928759894459
"1663","31017","Brown County, Nebraska",287,73,2302,82,42773,6964,0.124674196350999
"1664","31019","Buffalo County, Nebraska",6777,491,29817,122,55053,2413,0.227286447328705
"1665","31021","Burt County, Nebraska",660,89,4673,17,50174,2762,0.141236892788359
"1666","31023","Butler County, Nebraska",793,104,5572,43,52448,3123,0.142318736539842
"1667","31025","Cass County, Nebraska",3177,235,17389,61,68284,2743,0.182701707976307
"1668","31027","Cedar County, Nebraska",769,103,5785,12,57208,2946,0.132929991356958
"1669","31029","Chase County, Nebraska",405,69,2697,112,54568,3526,0.150166852057842
"1670","31031","Cherry County, Nebraska",593,117,4142,30,53226,5676,0.143167551907291
"1671","31033","Cheyenne County, Nebraska",1422,176,6914,79,58770,4189,0.2056696557709
"1672","31035","Clay County, Nebraska",559,81,4298,31,54167,3031,0.130060493252676
"1673","31037","Colfax County, Nebraska",604,138,6504,5,54876,3806,0.0928659286592866
"1674","31039","Cuming County, Nebraska",958,118,6111,61,50734,3718,0.156766486663394
"1675","31041","Custer County, Nebraska",1100,145,7549,45,48836,3351,0.145714664193933
"1676","31043","Dakota County, Nebraska",1048,218,12588,116,52401,3434,0.0832538925961233
"1677","31045","Dawes County, Nebraska",1152,202,5404,130,46146,8364,0.213175425610659
"1678","31047","Dawson County, Nebraska",1687,189,15275,97,51238,1644,0.110441898527005
"1679","31049","Deuel County, Nebraska",166,49,1365,65,53438,4122,0.121611721611722
"1680","31051","Dixon County, Nebraska",503,68,3885,45,57036,3616,0.129472329472329
"1681","31053","Dodge County, Nebraska",3076,262,24593,126,51748,1807,0.125076241206847
"1682","31055","Douglas County, Nebraska",88266,1716,356837,69,58640,1065,0.247356636223262
"1683","31057","Dundy County, Nebraska",209,55,1363,113,44653,7447,0.153338224504769
"1684","31059","Fillmore County, Nebraska",571,100,4053,34,56750,2717,0.140883296323711
"1685","31061","Franklin County, Nebraska",338,56,2243,15,49453,2456,0.150691038787338
"1686","31063","Frontier County, Nebraska",223,42,1789,56,52090,2358,0.124650642817216
"1687","31065","Furnas County, Nebraska",506,80,3395,17,43400,3352,0.149042709867452
"1688","31067","Gage County, Nebraska",2244,220,15359,61,52223,2284,0.146103261931115
"1689","31069","Garden County, Nebraska",263,54,1509,40,48125,6728,0.17428760768721
"1690","31071","Garfield County, Nebraska",197,49,1409,58,46509,3659,0.139815471965933
"1691","31073","Gosper County, Nebraska",279,60,1484,66,61769,3409,0.18800539083558
"1692","31075","Grant County, Nebraska",89,18,483,54,45833,8952,0.184265010351967
"1693","31077","Greeley County, Nebraska",205,41,1697,16,47218,7708,0.12080141426046
"1694","31079","Hall County, Nebraska",5391,465,39161,109,53807,1683,0.137662470314854
"1695","31081","Hamilton County, Nebraska",1120,144,6218,47,61944,4773,0.180122225796076
"1696","31083","Harlan County, Nebraska",377,60,2498,59,46750,4400,0.150920736589271
"1697","31085","Hayes County, Nebraska",101,38,698,55,44946,16021,0.144699140401146
"1698","31087","Hitchcock County, Nebraska",216,51,2052,NA,41582,2796,0.105263157894737
"1699","31089","Holt County, Nebraska",1061,141,7159,42,52050,2484,0.148205056572147
"1700","31091","Hooker County, Nebraska",88,30,540,66,41607,9989,0.162962962962963
"1701","31093","Howard County, Nebraska",682,122,4425,25,53648,2639,0.154124293785311
"1702","31095","Jefferson County, Nebraska",571,95,5232,62,46576,3646,0.109136085626911
"1703","31097","Johnson County, Nebraska",451,72,3745,76,49564,4629,0.120427236315087
"1704","31099","Kearney County, Nebraska",760,168,4485,29,53207,4890,0.169453734671126
"1705","31101","Keith County, Nebraska",950,166,6007,57,45078,4391,0.158148826369236
"1706","31103","Keya Paha County, Nebraska",71,20,533,66,48864,8813,0.133208255159475
"1707","31105","Kimball County, Nebraska",316,70,2612,75,43017,4597,0.120980091883614
"1708","31107","Knox County, Nebraska",886,96,5899,14,48072,3296,0.150194948296321
"1709","31109","Lancaster County, Nebraska",45943,1136,189221,98,55747,936,0.242800746217386
"1710","31111","Lincoln County, Nebraska",3630,328,24416,169,55875,2359,0.148673001310616
"1711","31113","Logan County, Nebraska",119,35,600,51,50278,12533,0.198333333333333
"1712","31115","Loup County, Nebraska",68,20,401,38,58625,6306,0.169576059850374
"1713","31117","McPherson County, Nebraska",63,22,322,48,60714,10396,0.195652173913043
"1714","31119","Madison County, Nebraska",3250,314,22903,65,49865,1887,0.141902807492468
"1715","31121","Merrick County, Nebraska",775,145,5476,61,53536,1715,0.141526661796932
"1716","31123","Morrill County, Nebraska",476,75,3400,42,44201,3343,0.14
"1717","31125","Nance County, Nebraska",256,62,2517,28,45428,4703,0.10170838299563
"1718","31127","Nemaha County, Nebraska",897,145,4572,40,55536,5149,0.196194225721785
"1719","31129","Nuckolls County, Nebraska",383,59,3167,16,42055,3430,0.12093463845911
"1720","31131","Otoe County, Nebraska",1691,180,10819,86,54605,3804,0.156299103429152
"1721","31133","Pawnee County, Nebraska",235,64,1983,59,42176,3981,0.118507312153303
"1722","31135","Perkins County, Nebraska",340,67,2085,30,58125,4387,0.163069544364508
"1723","31137","Phelps County, Nebraska",1185,130,6274,53,56408,3628,0.188874721071087
"1724","31139","Pierce County, Nebraska",800,91,4862,15,55417,3949,0.164541341011929
"1725","31141","Platte County, Nebraska",3184,315,21469,116,58679,2906,0.148306861055475
"1726","31143","Polk County, Nebraska",566,112,3633,49,63667,5507,0.155794109551335
"1727","31145","Red Willow County, Nebraska",928,155,7352,73,42882,5099,0.126224156692057
"1728","31147","Richardson County, Nebraska",866,140,5858,41,46839,4134,0.147832024581769
"1729","31149","Rock County, Nebraska",146,34,1010,63,52361,6729,0.144554455445545
"1730","31151","Saline County, Nebraska",802,135,8783,129,50932,3970,0.0913127632927246
"1731","31153","Sarpy County, Nebraska",28689,968,111217,64,75752,1666,0.257955168724206
"1732","31155","Saunders County, Nebraska",2583,215,14199,44,65015,2621,0.181914219311219
"1733","31157","Scotts Bluff County, Nebraska",3663,380,24349,64,47975,2266,0.150437389625857
"1734","31159","Seward County, Nebraska",2031,189,10824,51,63095,3306,0.187638580931264
"1735","31161","Sheridan County, Nebraska",694,85,3751,44,41209,2405,0.185017328712343
"1736","31163","Sherman County, Nebraska",280,58,2213,17,48704,4197,0.126525079078174
"1737","31165","Sioux County, Nebraska",204,48,909,65,45375,7960,0.224422442244224
"1738","31167","Stanton County, Nebraska",552,105,4043,27,57534,5844,0.136532278011378
"1739","31169","Thayer County, Nebraska",565,94,3708,18,48151,2616,0.152373247033441
"1740","31171","Thomas County, Nebraska",112,31,459,49,53173,5046,0.24400871459695
"1741","31173","Thurston County, Nebraska",413,47,3830,23,44701,2337,0.107832898172324
"1742","31175","Valley County, Nebraska",473,71,3059,47,50270,5277,0.154625694671461
"1743","31177","Washington County, Nebraska",3100,327,13730,89,66485,4187,0.225782957028405
"1744","31179","Wayne County, Nebraska",1249,224,5381,97,58093,6827,0.23211299015053
"1745","31181","Webster County, Nebraska",355,65,2517,26,43831,3883,0.141040921732221
"1746","31183","Wheeler County, Nebraska",87,21,650,53,49706,4304,0.133846153846154
"1747","31185","York County, Nebraska",1843,218,9379,95,59966,6942,0.196502825461137
"1748","32001","Churchill County, Nevada",2048,284,16340,185,46914,3854,0.125336597307222
"1749","32003","Clark County, Nevada",222051,3454,1428870,NA,54882,434,0.155403220726868
"1750","32005","Douglas County, Nevada",6139,450,36100,122,61176,1683,0.17005540166205
"1751","32007","Elko County, Nevada",3848,498,33076,75,76178,4026,0.116338130366429
"1752","32009","Esmeralda County, Nevada",110,40,818,119,39405,8125,0.134474327628362
"1753","32011","Eureka County, Nevada",135,76,1265,131,67159,29806,0.106719367588933
"1754","32013","Humboldt County, Nevada",1009,199,10965,124,69324,7633,0.0920200638394893
"1755","32015","Lander County, Nevada",275,134,3897,213,79865,9671,0.0705671028996664
"1756","32017","Lincoln County, Nevada",510,170,3643,188,52971,6740,0.139994510019215
"1757","32019","Lyon County, Nevada",3580,450,37297,97,50920,1612,0.0959862723543449
"1758","32021","Mineral County, Nevada",303,117,3290,176,39375,7830,0.09209726443769
"1759","32023","Nye County, Nevada",2766,445,33362,269,44225,3588,0.0829086985192734
"1760","32027","Pershing County, Nevada",381,140,5137,118,52308,8717,0.0741678022191941
"1761","32029","Storey County, Nevada",531,146,3228,134,63607,7565,0.164498141263941
"1762","32031","Washoe County, Nevada",57226,1453,305049,NA,58595,1146,0.187596091119787
"1763","32033","White Pine County, Nevada",693,161,7022,131,60358,4355,0.0986898319567075
"1764","32510","Carson City, Nevada",5006,452,38664,91,49341,2023,0.129474446513553
"1765","33001","Belknap County, New Hampshire",8666,597,44469,111,65834,3253,0.194877330275023
"1766","33003","Carroll County, New Hampshire",7979,644,36574,69,58139,3515,0.218160441843933
"1767","33005","Cheshire County, New Hampshire",10363,538,52603,184,60148,1832,0.197003973157424
"1768","33007","Coos County, New Hampshire",3033,237,24528,93,45386,1718,0.123654598825832
"1769","33009","Grafton County, New Hampshire",12183,651,62303,183,61036,2543,0.195544355809512
"1770","33011","Hillsborough County, New Hampshire",66236,2053,283506,61,75777,1259,0.233631739716267
"1771","33013","Merrimack County, New Hampshire",22026,820,104448,175,69856,1417,0.210880055147059
"1772","33015","Rockingham County, New Hampshire",55341,1620,217737,155,85619,1358,0.254164427727028
"1773","33017","Strafford County, New Hampshire",18165,862,81763,203,67805,2346,0.222166505632132
"1774","33019","Sullivan County, New Hampshire",5232,462,31540,104,59419,3601,0.165884590995561
"1775","34001","Atlantic County, New Jersey",33494,1184,187294,50,57514,1710,0.178831142481873
"1776","34003","Bergen County, New Jersey",196349,3104,659670,63,91572,1122,0.297647308502736
"1777","34005","Burlington County, New Jersey",74439,1733,313495,87,82839,930,0.237448763138168
"1778","34007","Camden County, New Jersey",68485,1572,348322,76,65037,975,0.196614052514627
"1779","34009","Cape May County, New Jersey",14444,728,69911,137,62332,1965,0.206605541331121
"1780","34011","Cumberland County, New Jersey",10464,752,104613,103,50000,1518,0.100025809411832
"1781","34013","Essex County, New Jersey",109961,2238,534516,199,57365,959,0.205720689371319
"1782","34015","Gloucester County, New Jersey",40959,1197,198621,72,81489,1248,0.206216865286148
"1783","34017","Hudson County, New Jersey",118853,2344,481845,86,62681,990,0.246662308418682
"1784","34019","Hunterdon County, New Jersey",26800,929,88545,137,110969,2182,0.302670958269806
"1785","34021","Mercer County, New Jersey",53953,1547,250034,92,77027,1571,0.215782653559116
"1786","34023","Middlesex County, New Jersey",142318,2224,572917,69,83133,856,0.248409455470862
"1787","34025","Monmouth County, New Jersey",115874,1844,436169,99,91807,1342,0.265663080136369
"1788","34027","Morris County, New Jersey",106554,1650,347344,50,107034,1215,0.306767930351467
"1789","34029","Ocean County, New Jersey",76806,2011,406087,80,65771,928,0.189136810584924
"1790","34031","Passaic County, New Jersey",60664,1574,336045,47,63339,1461,0.180523441800949
"1791","34033","Salem County, New Jersey",6440,466,44330,52,63934,3042,0.145274080757952
"1792","34035","Somerset County, New Jersey",66537,1626,230407,37,106046,1955,0.288780288793309
"1793","34037","Sussex County, New Jersey",23533,766,101164,105,89238,2184,0.232622276699221
"1794","34039","Union County, New Jersey",77535,1771,377040,69,73376,1330,0.205641311266709
"1795","34041","Warren County, New Jersey",15509,698,75330,123,75500,2277,0.205880791185451
"1796","35001","Bernalillo County, New Mexico",84115,1987,458214,74,50386,670,0.183571431689123
"1797","35003","Catron County, New Mexico",507,143,2958,135,42047,6181,0.171399594320487
"1798","35005","Chaves County, New Mexico",5149,487,41186,131,42177,2361,0.125018210071383
"1799","35006","Cibola County, New Mexico",1548,218,17996,101,36089,1706,0.0860191153589687
"1800","35007","Colfax County, New Mexico",1194,172,9223,115,33042,4075,0.129458961292421
"1801","35009","Curry County, New Mexico",3952,383,30517,201,41941,1840,0.129501589278107
"1802","35011","De Baca County, New Mexico",78,52,1371,122,31439,8487,0.0568927789934354
"1803","35013","Doña Ana County, New Mexico",20740,986,128109,207,39114,1347,0.161893387662069
"1804","35015","Eddy County, New Mexico",3602,520,36678,84,60703,3524,0.0982060090517476
"1805","35017","Grant County, New Mexico",3044,361,20168,46,40470,2626,0.150932169773899
"1806","35019","Guadalupe County, New Mexico",262,111,3418,180,26060,5152,0.0766530134581627
"1807","35021","Harding County, New Mexico",88,28,437,76,35096,4082,0.20137299771167
"1808","35023","Hidalgo County, New Mexico",294,58,3115,62,31829,8065,0.0943820224719101
"1809","35025","Lea County, New Mexico",3292,364,41617,191,59285,2560,0.0791022899295961
"1810","35027","Lincoln County, New Mexico",2907,416,14662,206,42145,4891,0.198267630609739
"1811","35028","Los Alamos County, New Mexico",3196,354,12704,147,110190,6543,0.251574307304786
"1812","35029","Luna County, New Mexico",1342,229,15549,170,27602,1859,0.0863078011447682
"1813","35031","McKinley County, New Mexico",2572,321,43373,135,30336,1354,0.0592995642450372
"1814","35033","Mora County, New Mexico",210,111,3044,232,26644,8160,0.068988173455979
"1815","35035","Otero County, New Mexico",4319,469,42409,162,43533,1693,0.101841590228489
"1816","35037","Quay County, New Mexico",485,127,5761,271,26663,1293,0.084186773129665
"1817","35039","Rio Arriba County, New Mexico",3186,498,26604,63,33422,2549,0.119756427604871
"1818","35041","Roosevelt County, New Mexico",1488,219,11004,121,35928,3076,0.135223555070883
"1819","35043","Sandoval County, New Mexico",16453,807,93967,121,60345,1942,0.175093383847521
"1820","35045","San Juan County, New Mexico",6752,509,81304,102,49686,1618,0.0830463445832923
"1821","35047","San Miguel County, New Mexico",1979,349,19478,177,29168,2833,0.10160180716706
"1822","35049","Santa Fe County, New Mexico",22812,839,108259,72,57945,1544,0.210716891898133
"1823","35051","Sierra County, New Mexico",1121,215,8689,127,29690,1938,0.12901369547704
"1824","35053","Socorro County, New Mexico",1309,279,10962,301,34008,3304,0.11941251596424
"1825","35055","Taos County, New Mexico",3897,557,24305,42,35314,2651,0.160337379140095
"1826","35057","Torrance County, New Mexico",1299,222,10996,152,35543,5007,0.118133866860677
"1827","35059","Union County, New Mexico",296,84,2989,92,38240,2505,0.0990297758447641
"1828","35061","Valencia County, New Mexico",5302,468,50564,118,43428,2047,0.104857210663713
"1829","36001","Albany County, New York",43162,1292,204833,64,62293,1234,0.21071799954109
"1830","36003","Allegany County, New York",3012,190,30331,96,45359,1489,0.0993043420922489
